org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp,is_ceo,is_cto,is_coo,is_cfo,is_bd,is_pres,is_cmo,is_cdo,is_board,is_founder,n_indiv_titles,n_ceo_in_org_year,has_ceo_in_org_year,total_comp_ceo_in_org_year,has_comp_ceo_in_org_year,n_cto_in_org_year,has_cto_in_org_year,total_comp_cto_in_org_year,has_comp_cto_in_org_year,n_coo_in_org_year,has_coo_in_org_year,total_comp_coo_in_org_year,has_comp_coo_in_org_year,n_cfo_in_org_year,has_cfo_in_org_year,total_comp_cfo_in_org_year,has_comp_cfo_in_org_year,n_bd_in_org_year,has_bd_in_org_year,total_comp_bd_in_org_year,has_comp_bd_in_org_year,n_pres_in_org_year,has_pres_in_org_year,total_comp_pres_in_org_year,has_comp_pres_in_org_year,n_cmo_in_org_year,has_cmo_in_org_year,total_comp_cmo_in_org_year,has_comp_cmo_in_org_year,n_cdo_in_org_year,has_cdo_in_org_year,total_comp_cdo_in_org_year,has_comp_cdo_in_org_year,n_board_in_org_year,has_board_in_org_year,total_comp_board_in_org_year,has_comp_board_in_org_year,n_founder_in_org_year,has_founder_in_org_year,total_comp_founder_in_org_year,has_comp_founder_in_org_year,org_age,city_int,state_int,in_ARCATA,in_BARRINGTON,in_BELLVALE,in_BERKELEY,in_BETHESDA,in_BETHSEDA,in_BOSTON,in_BROOKLYN,in_CAMBRIDGE,in_CARMEL,in_CHARLOTTE,in_CHICAGO,in_DANVERS,in_DENVER,in_ENCINO,in_HELENA,in_HOUSTON,in_HYANNIS,in_IRVINE,in_JACKSONVILLE,in_LAKELAND,in_LOS ANGELES,in_MIAMI,in_MINNEAPOLIS,in_MOUNTAIN VIEW,in_NEW YORK,in_OAKLAND,in_PALO ALTO,in_PARK CITY,in_PLEASANTON,in_REDWOOD CITY,in_SALEM,in_SAN FRANCISCO,in_SANTA ANA,in_SEATTLE,in_SHEPHERDSTOWN,in_STANFORD,in_STERLING,in_SUNNYVALE,in_TUCSON,in_WALTHAM,in_WARWICK,in_WASHINGTON,in_WAYNESVILLE,in_WEST SACRAMENTO,in_ZIONSVILLE,in_AZ,in_CA,in_CO,in_DC,in_FL,in_IL,in_IN,in_MA,in_MD,in_MN,in_MT,in_NC,in_NY,in_OH,in_RI,in_TX,in_UT,in_VA,in_VT,in_WA,in_WV
NPOWERNY INC,BROOKLYN,NY,131517563,https://s3.amazonaws.com/irs-form-990/201303029349300400_public.xml,2012,2000,2013-10-29T05:05:30-05:00,60,7590361,DIRECTOR,120555,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,244064,1.0,1.0,1.0,212316,1.0,0.0,0.0,0,0.0,3.0,1.0,011768353865,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,20.0,1.0,000000000000000118663158852143830120555119332,1.0,0.0,0.0,0,0.0,12.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPOWERNY INC,BROOKLYN,NY,131517563,https://s3.amazonaws.com/irs-form-990/201303029349300400_public.xml,2012,2000,2013-10-29T05:05:30-05:00,60,7590361,DIRECTOR,119332,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,244064,1.0,1.0,1.0,212316,1.0,0.0,0.0,0,0.0,3.0,1.0,011768353865,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,20.0,1.0,000000000000000118663158852143830120555119332,1.0,0.0,0.0,0,0.0,12.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,PRESIDENT,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,TREASURER,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,DIRECTOR,53700,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN MEDIA FOUNDATION,DENVER,CO,841157425,https://s3.amazonaws.com/irs-form-990/201342709349300039_public.xml,2012,2004,2013-09-27T16:31:47-05:00,17,1121637,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,0000537000,1.0,0.0,0.0,0,0.0,8.0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,PRESIDENT,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,TREASURER & EXEC. DIR.,44736,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,043337790,https://s3.amazonaws.com/irs-form-990/201312249349300731_public.xml,2012,2005,2013-08-12T08:39:20-05:00,15,944161,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,44736,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,1.0,00000000,1.0,0.0,0.0,0,0.0,7.0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY POLITICS FOUNDATION,NEW YORK,NY,262296822,https://s3.amazonaws.com/irs-form-990/201303179349303935_public.xml,2012,2009,2013-11-13T13:26:25-08:00,3,272486,EXECUTIVE DIRECTOR,69833,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,69833,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,3.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY POLITICS FOUNDATION,NEW YORK,NY,262296822,https://s3.amazonaws.com/irs-form-990/201303179349303935_public.xml,2012,2009,2013-11-13T13:26:25-08:00,3,272486,PRESIDENT,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,69833,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,3.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTICIPATORY POLITICS FOUNDATION,NEW YORK,NY,262296822,https://s3.amazonaws.com/irs-form-990/201303179349303935_public.xml,2012,2009,2013-11-13T13:26:25-08:00,3,272486,TREASURER,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,69833,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,3.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
