,org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp
134,SkyTruth,Shepherdstown,WV,542059475,https://s3.amazonaws.com/irs-form-990/201121349349300517_public.xml,2010,2001,2011-05-13T16:45:40-07:00,1,337483,Director,0
135,SkyTruth,Shepherdstown,WV,542059475,https://s3.amazonaws.com/irs-form-990/201121349349300517_public.xml,2010,2001,2011-05-13T16:45:40-07:00,1,337483,Director,0
136,SkyTruth,Shepherdstown,WV,542059475,https://s3.amazonaws.com/irs-form-990/201121349349300517_public.xml,2010,2001,2011-05-13T16:45:40-07:00,1,337483,"Secretary, Treasurer",0
137,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
138,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
139,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
140,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
141,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
142,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
143,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
144,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
145,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
146,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
147,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
148,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,DIRECTOR,0
149,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,PRESIDENT & CO-CEO,186125
150,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,CO-CEO,170863
151,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,CO-CEO,159812
152,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,CFO,146677
153,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,CONTROLLER,114152
154,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,SENIOR DIR. BUS. DEVELOPMENT,129323
155,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,COO - IT AND OPERATIONS,122014
156,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,"VP, DEVELOPMENT",112058
157,TECHSOUP GLOBAL,SAN FRANCISCO,CA,943070617,https://s3.amazonaws.com/irs-form-990/201121369349305607_public.xml,2009,1987,2011-05-16T14:48:19-05:00,195,22740725,"VP, TECHSOUP PRODUCTS",115413
158,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,"CEO, Treasurer, Director",67000
159,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
160,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
161,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
162,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
163,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
164,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
165,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director/Board chair,0
166,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Chairman,0
167,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Treasurer/Director,0
168,Video Volunteers,Bellvale,NY,205771109,https://s3.amazonaws.com/irs-form-990/201120469349300637_public.xml,2009,2006,2011-02-15T16:07:24-06:00,1,193642,Director,0
169,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Chair,0
170,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Vice-Chair,0
171,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Treasurer,0
172,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Executive Secretary,0
173,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Trustee (Founder),0
174,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Trustee,0
175,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Trustee,0
176,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Trustee,0
177,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Executive Secretary,0
178,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Trustee,0
179,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Trustee,0
180,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,Executive Director,222550
181,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,CFOO,124574
182,Wikimedia Foundation Inc,San Francisco,CA,200049703,https://s3.amazonaws.com/irs-form-990/201130919349300623_public.xml,2009,2003,2011-04-01T22:21:18-05:00,36,16254866,General Counsel,124184
183,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Chair,0
184,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
185,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
186,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
187,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
188,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
189,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
190,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
191,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
192,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
193,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
194,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
195,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
196,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Director,0
197,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,President; Former Executive Director,80000
198,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Treasurer/Secretary,65946
199,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201103189349303710_public.xml,2010,2009,2011-11-14T13:07:51-06:00,5,1293174,Executive Director,0
200,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Chair,0
201,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
202,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
203,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
204,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
205,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
206,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
207,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
208,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
209,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
210,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Director,0
211,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,President,15385
212,iCivics Inc,Washington,DC,383796793,https://s3.amazonaws.com/irs-form-990/201120469349301227_public.xml,2009,2009,2011-02-15T16:37:31-06:00,3,867589,Treasurer/Secretary,12500
213,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,EXECUTIVE DIRECTOR,158633
214,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,CHAIR,0
215,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,VICE CHAIR,0
216,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,TREASURER,0
217,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,SECRETARY,0
218,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
219,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
220,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
221,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
222,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
223,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
224,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
225,ADOPT-A-CLASSROOM INC,MIAMI,FL,650828272,https://s3.amazonaws.com/irs-form-990/201200689349301005_public.xml,2010,1998,2012-03-08T12:49:36-06:00,5,2791140,DIRECTOR,0
226,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Director,0
227,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Director,0
228,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Director,0
229,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,CEO,60000
230,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Secretary,0
231,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Treasurer,0
232,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Director,0
233,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Vice Chairman,0
234,Blue Planet Network,Redwood City,CA,743050022,https://s3.amazonaws.com/irs-form-990/201243159349300019_public.xml,2011,2002,2012-11-10T16:06:09-08:00,0,919515,Chairman,0
235,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,CHAIRMAN,0
236,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,TREASURER,0
237,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,SECRETARY,0
238,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
239,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
240,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
241,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
242,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
243,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
244,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR,0
245,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,PRESIDENT,164141
246,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,SECRETARY,0
247,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,VP AND COO,159516
248,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,VP OF CURRICULUM & ASSESSMENT,133334
249,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,DIRECTOR OF FINANCE,126588
250,CLASSROOM INC,NEW YORK,NY,133385019,https://s3.amazonaws.com/irs-form-990/201232929349300613_public.xml,2011,1992,2012-10-18T10:17:11-05:00,24,3900765,SENIOR DIRECTOR OF BUSINESS,117912
251,COMMON SENSE MEDIA,SAN FRANCISCO,CA,941254756,https://s3.amazonaws.com/irs-form-990/201202569349300710_public.xml,2011,2003,2012-09-12T10:32:50-05:00,88,13071783,BOARD MEMBER,0
252,COMMON SENSE MEDIA,SAN FRANCISCO,CA,941254756,https://s3.amazonaws.com/irs-form-990/201202569349300710_public.xml,2011,2003,2012-09-12T10:32:50-05:00,88,13071783,BOARD MEMBER,0
